"","Year","Q2.5","Q7.5","Q50","Q92.5","Q97.5"
"50",2015.93939393939,0.000614682109340128,0.000687990534464711,0.000910925224722731,0.00118194560114625,0.00126960432550268
"51",2016.06060606061,0.000625341630289439,0.000698676965625905,0.000925429584700457,0.00120108581711285,0.00128978767962811
"52",2016.18181818182,0.000634478841069505,0.000709811294963736,0.000940116392529632,0.00121830627905554,0.00130957327832339
"53",2016.30303030303,0.000643546502005404,0.000720473239981682,0.000954982267182315,0.00123792476478015,0.00133133941027237
"54",2016.42424242424,0.00065442899018536,0.000730882232675779,0.00097017872087517,0.00125840619412301,0.00135388307029064
"55",2016.54545454545,0.000663966155245209,0.000741292110784933,0.000985754733277081,0.00127920663364254,0.00137687626770642
"56",2016.66666666667,0.000673324242655643,0.000751347838310127,0.00100077456054286,0.00129876566605752,0.00139978511285591
"57",2016.78787878788,0.000682728463153054,0.000761844376094781,0.00101524464541859,0.00131745415040793,0.00142094715660008
"58",2016.90909090909,0.000692460303758943,0.000772479242982457,0.00102897776848358,0.00133694026247706,0.00144314075976498
"59",2017.0303030303,0.0007033912752653,0.000783320562752119,0.00104446825560993,0.00135726216964112,0.00146410111719816
"60",2017.15151515152,0.000711876332969669,0.000794694392856552,0.00105974762288432,0.00137877748761269,0.001486010868105
"61",2017.27272727273,0.000720220883839037,0.000805428333112941,0.00107472835948708,0.00139908875753999,0.0015066703519298
"62",2017.39393939394,0.000729711681313675,0.000817042606464568,0.0010895871385263,0.00142046012236674,0.00152808841037614
"63",2017.51515151515,0.000740442836863978,0.000827504491081428,0.00110476687727178,0.00144215656024211,0.00155176614390265
"64",2017.63636363636,0.000751207320353767,0.000838620786338714,0.0011198868194794,0.00146180540288873,0.00157151131258435
"65",2017.75757575758,0.000761967338606859,0.000850218468717795,0.00113467249518663,0.0014837175047939,0.00159318553746693
"66",2017.87878787879,0.000770937713469054,0.000861404883987219,0.00114926334896159,0.00149933725434325,0.00161391945898263
"67",2018,0.000779665558072311,0.000872041315242678,0.00116461960218825,0.0015197542498643,0.0016346214861125
"68",2018.12121212121,0.00078974615078808,0.000883637737869765,0.00118070787925688,0.00154148259667104,0.00165548394485526
"69",2018.24242424242,0.000799865815010394,0.000895000842951583,0.00119563001819559,0.00156321094352444,0.00167612122349958
"70",2018.36363636364,0.000809985479249197,0.000906034270702071,0.00121104543171594,0.00158469383432286,0.00169790939395966
"71",2018.48484848485,0.000820105143503937,0.000916623695073872,0.00122685626812388,0.00160427247938426,0.00172043562410498
"72",2018.60606060606,0.00082983341468212,0.000926288957238511,0.00124167879850254,0.00162320104797491,0.00174292783714053
"73",2018.72727272727,0.00083909728400943,0.000936707295552429,0.0012567456227201,0.001641929475863,0.00176482921113526
"74",2018.84848484848,0.000847721777014694,0.000946535160024186,0.00127222408647761,0.00166270625661906,0.00178688349438547
"75",2018.9696969697,0.000856358868112398,0.000955203446550812,0.00128825451869121,0.00168208054584421,0.00180923976220807
"76",2019.09090909091,0.0008650297218455,0.000965629255823071,0.00130293057440548,0.00170210820207873,0.00183200753129047
